學年度,設立別,學校類別,學校統計處代碼,學校名稱,系所代碼,系所名稱,學制班別(日間),外國學生小計,外國學生數男,外國學生女,外國學生數之在學比率(%)
110,私立,一般大學,1008,靜宜大學,99999045,國際生大一博雅教育學士學位學程,學士班(日間),3,0,3,100.00
110,私立,一般大學,1009,長庚大學,04131004,企業管理研究所,博士班,1,1,0,3.03
110,私立,一般大學,1009,長庚大學,04131005,工商管理學系,碩士班(日間),6,4,2,17.65
110,私立,一般大學,1009,長庚大學,04131008,商管專業學院碩士學位學程,碩士班(日間),17,3,14,45.95
110,私立,一般大學,1009,長庚大學,05123012,生物醫學研究所,博士班,7,4,3,9.59
110,私立,一般大學,1009,長庚大學,06131018,資訊工程學系,碩士班(日間),5,3,2,9.43
110,私立,一般大學,1009,長庚大學,06131018,資訊工程學系,博士班,4,3,1,50.00
110,私立,一般大學,1009,長庚大學,07111025,化工與材料工程學系,碩士班(日間),4,1,3,4.88
110,私立,一般大學,1009,長庚大學,07111025,化工與材料工程學系,博士班,6,4,2,50.00
110,私立,一般大學,1009,長庚大學,07141014,電機工程學系,博士班,7,4,3,31.82
110,私立,一般大學,1009,長庚大學,07141016,電子工程學系,碩士班(日間),2,2,0,2.82
110,私立,一般大學,1009,長庚大學,07141016,電子工程學系,博士班,13,9,4,38.24
110,私立,一般大學,1009,長庚大學,07141052,奈米工程及設計碩士學位學程,碩士班(日間),7,7,0,35.00
110,私立,一般大學,1009,長庚大學,07151022,機械工程學系,學士班(日間),2,2,0,1.16
110,私立,一般大學,1009,長庚大學,07151022,機械工程學系,碩士班(日間),2,2,0,6.25
110,私立,一般大學,1009,長庚大學,07151022,機械工程學系,博士班,1,1,0,7.69
110,私立,一般大學,1009,長庚大學,07193027,生物醫學工程研究所,博士班,1,1,0,11.11
110,私立,一般大學,1009,長庚大學,09111049,顱顏口腔醫學研究所,碩士班(日間),6,2,4,13.95
110,私立,一般大學,1009,長庚大學,09121029,臨床醫學研究所,博士班,5,3,2,2.79
110,私立,一般大學,1009,長庚大學,09121034,顯微手術國際碩士學位學程,碩士班(日間),24,20,4,100.00
110,私立,一般大學,1009,長庚大學,09131040,護理學系,博士班,3,1,2,15.00
110,私立,一般大學,1009,長庚大學,09141048,醫學影像暨放射科學系,碩士班(日間),1,0,1,4.55
110,私立,一般大學,1009,長庚大學,09141048,醫學影像暨放射科學系,博士班,4,2,2,40.00
110,私立,一般大學,1009,長庚大學,09151037,物理治療學系,碩士班(日間),1,0,1,3.57
110,私立,一般大學,1009,長庚大學,09151037,物理治療學系,博士班,3,0,3,18.75
110,私立,一般大學,1010,元智大學,02191001,藝術與設計學系,學士班(日間),1,0,1,0.58
110,私立,一般大學,1010,元智大學,02299047,文化產業與文化政策博士學位學程,博士班,1,1,0,4.17
110,私立,一般大學,1010,元智大學,02299049,人文社會學院英語學士班,學士班(日間),32,9,23,24.24
110,私立,一般大學,1010,元智大學,02311007,應用外語學系,學士班(日間),6,1,5,2.99
110,私立,一般大學,1010,元智大學,02311007,應用外語學系,碩士班(日間),11,4,7,64.71
110,私立,一般大學,1010,元智大學,02322004,中國語文學系,學士班(日間),2,0,2,1.00
110,私立,一般大學,1010,元智大學,02322004,中國語文學系,碩士班(日間),12,5,7,57.14
110,私立,一般大學,1010,元智大學,03141009,社會暨政策科學學系,碩士班(日間),5,0,5,33.33
110,私立,一般大學,1010,元智大學,04121014,管理學院財務金融暨會計碩士班,碩士班(日間),12,4,8,16.90
110,私立,一般大學,1010,元智大學,04131019,管理學院經營管理碩士班,碩士班(日間),42,14,28,39.25
110,私立,一般大學,1010,元智大學,04199018,管理學院博士班,博士班,24,10,14,30.00
110,私立,一般大學,1010,元智大學,04199018,管理學院學士班,學士班(日間),67,18,49,3.83
110,私立,一般大學,1010,元智大學,05121025,生物科技與工程研究所,碩士班(日間),1,0,1,14.29
110,私立,一般大學,1010,元智大學,05124027,生物與醫學資訊碩士學位學程,碩士班(日間),2,2,0,40.00
110,私立,一般大學,1010,元智大學,06131011,資訊管理學系,學士班(日間),13,6,7,2.61
110,私立,一般大學,1010,元智大學,06131011,資訊管理學系,碩士班(日間),8,3,5,18.18
110,私立,一般大學,1010,元智大學,06131011,資訊管理學系,博士班,4,2,2,20.00
110,私立,一般大學,1010,元智大學,06131028,資訊工程學系,學士班(日間),3,3,0,0.46
110,私立,一般大學,1010,元智大學,06131028,資訊工程學系,碩士班(日間),8,5,3,7.62
110,私立,一般大學,1010,元智大學,06131028,資訊工程學系,博士班,11,11,0,52.38
110,私立,一般大學,1010,元智大學,06131051,資訊學院英語學士班,學士班(日間),28,22,6,22.22
110,私立,一般大學,1010,元智大學,06133013,資訊傳播學系,學士班(日間),5,1,4,1.03
110,私立,一般大學,1010,元智大學,06133013,資訊傳播學系,碩士班(日間),4,3,1,16.67
110,私立,一般大學,1010,元智大學,07111041,化學工程與材料科學學系,學士班(日間),3,1,2,0.66
110,私立,一般大學,1010,元智大學,07111041,化學工程與材料科學學系,碩士班(日間),5,0,5,12.20
110,私立,一般大學,1010,元智大學,07111041,化學工程與材料科學學系,博士班,14,10,4,58.33
110,私立,一般大學,1010,元智大學,07141032,電機通訊學院英語學士班,學士班(日間),14,7,7,8.70
110,私立,一般大學,1010,元智大學,07141033,電機工程學系,學士班(日間),11,5,6,0.94
110,私立,一般大學,1010,元智大學,07141033,電機工程學系,碩士班(日間),7,7,0,4.24
110,私立,一般大學,1010,元智大學,07141033,電機工程學系,博士班,11,11,0,25.58
110,私立,一般大學,1010,元智大學,07151037,機械工程學系,學士班(日間),1,1,0,0.24
110,私立,一般大學,1010,元智大學,07151037,機械工程學系,碩士班(日間),7,5,2,19.44
110,私立,一般大學,1010,元智大學,07151037,機械工程學系,博士班,7,7,0,41.18
110,私立,一般大學,1010,元智大學,07191043,工業工程與管理學系,碩士班(日間),23,11,12,27.06
110,私立,一般大學,1010,元智大學,07191043,工業工程與管理學系,博士班,10,6,4,31.25
110,私立,一般大學,1010,元智大學,07194050,工程學院英語學士班,學士班(日間),15,11,4,14.02
110,私立,一般大學,1011,中華大學學校財團法人中華大學,02311002,應用日語學系,學士班(日間),11,7,4,3.49
110,私立,一般大學,1011,中華大學學校財團法人中華大學,04121012,財務管理學系,學士班(日間),3,2,1,1.35
110,私立,一般大學,1011,中華大學學校財團法人中華大學,04131007,企業管理學系,學士班(日間),12,7,5,4.56
110,私立,一般大學,1011,中華大學學校財團法人中華大學,04131007,企業管理學系,碩士班(日間),18,5,13,34.62
110,私立,一般大學,1011,中華大學學校財團法人中華大學,04131007,英國西英格蘭大學企業管理雙學士學位學程,學士班(日間),2,0,2,7.14
110,私立,一般大學,1011,中華大學學校財團法人中華大學,04131009,國際企業學系,學士班(日間),6,3,3,16.67
110,私立,一般大學,1011,中華大學學校財團法人中華大學,04134006,行政管理學系,學士班(日間),1,0,1,0.63
110,私立,一般大學,1011,中華大學學校財團法人中華大學,04199014,科技管理博士學位學程,博士班,6,3,3,12.00
110,私立,一般大學,1011,中華大學學校財團法人中華大學,06131021,資訊管理學系,學士班(日間),69,60,9,20.00
110,私立,一般大學,1011,中華大學學校財團法人中華大學,06131021,資訊管理學系,碩士班(日間),1,0,1,10.00
110,私立,一般大學,1011,中華大學學校財團法人中華大學,06131025,資訊工程學系,學士班(日間),6,5,1,1.37
110,私立,一般大學,1011,中華大學學校財團法人中華大學,06131025,資訊工程學系,碩士班(日間),2,1,1,4.55
110,私立,一般大學,1011,中華大學學校財團法人中華大學,06134059,應用外語暨智慧商務學士學位學程,學士班(日間),46,34,12,100.00
110,私立,一般大學,1011,中華大學學校財團法人中華大學,07141022,電機工程學系,學士班(日間),2,2,0,0.63
110,私立,一般大學,1011,中華大學學校財團法人中華大學,07141024,電子工程學系,學士班(日間),1,1,0,2.13
110,私立,一般大學,1011,中華大學學校財團法人中華大學,07151028,機械工程學系,學士班(日間),2,1,1,1.01
110,私立,一般大學,1011,中華大學學校財團法人中華大學,07191015,工業管理學系,學士班(日間),60,40,20,22.56
110,私立,一般大學,1011,中華大學學校財團法人中華大學,07191015,工業管理學系,碩士班(日間),2,1,1,3.64
110,私立,一般大學,1011,中華大學學校財團法人中華大學,07191015,工業管理學系科技管理碩士班,碩士班(日間),1,0,1,16.67
110,私立,一般大學,1011,中華大學學校財團法人中華大學,07194037,工程科學博士學位學程,博士班,2,2,0,20.00
110,私立,一般大學,1011,中華大學學校財團法人中華大學,07199053,光電與材料工程學系,學士班(日間),84,32,52,36.68
110,私立,一般大學,1011,中華大學學校財團法人中華大學,07311038,建築與都市計畫學系,學士班(日間),5,3,2,1.82
110,私立,一般大學,1011,中華大學學校財團法人中華大學,07311038,建築與都市計畫學系,碩士班(日間),1,1,0,4.76
110,私立,一般大學,1011,中華大學學校財團法人中華大學,07312039,景觀建築學系,學士班(日間),1,0,1,0.78
110,私立,一般大學,1011,中華大學學校財團法人中華大學,07321032,土木工程學系,學士班(日間),1,1,0,0.70
110,私立,一般大學,1011,中華大學學校財團法人中華大學,10131041,餐旅管理學系,學士班(日間),80,44,36,26.94
110,私立,一般大學,1011,中華大學學校財團法人中華大學,10151046,觀光學院碩士班,碩士班(日間),1,0,1,5.56
110,私立,一般大學,1011,中華大學學校財團法人中華大學,10151052,旅遊與休閒學系,學士班(日間),4,2,2,6.45
110,私立,一般大學,1011,中華大學學校財團法人中華大學,10151052,旅遊與休閒學系,碩士班(日間),2,0,2,50.00
110,私立,一般大學,1011,中華大學學校財團法人中華大學,10151055,觀光與會展活動學系,學士班(日間),5,0,5,2.99
110,私立,一般大學,1011,中華大學學校財團法人中華大學,10151056,國際觀光與酒店管理雙學士學位學程,學士班(日間),2,0,2,12.50
110,私立,一般大學,1012,大葉大學,02112011,視覺傳達設計學系,學士班(日間),7,2,5,2.37
110,私立,一般大學,1012,大葉大學,02112037,多媒體數位內容學士學位學程,學士班(日間),43,37,6,10.05
110,私立,一般大學,1012,大葉大學,02121002,造形藝術學系,學士班(日間),3,0,3,1.33
110,私立,一般大學,1012,大葉大學,02122015,設計暨藝術學院碩士班,碩士班(日間),3,3,0,11.11
110,私立,一般大學,1012,大葉大學,02124014,空間設計學系,學士班(日間),2,1,1,0.62
110,私立,一般大學,1012,大葉大學,02311004,英語學系,學士班(日間),19,10,9,14.84
110,私立,一般大學,1012,大葉大學,02311004,英語學系,碩士班(日間),13,6,7,56.52
110,私立,一般大學,1012,大葉大學,02311006,應用日語學系,學士班(日間),4,3,1,1.63
110,私立,一般大學,1012,大葉大學,02311016,歐洲文化與旅遊學士學位學程,學士班(日間),1,1,0,5.56
110,私立,一般大學,1012,大葉大學,03211018,傳播藝術學士學位學程,學士班(日間),1,0,1,0.76
110,私立,一般大學,1012,大葉大學,04121025,財務金融學系,學士班(日間),1,0,1,0.51
110,私立,一般大學,1012,大葉大學,04131021,企業管理學系,學士班(日間),12,4,8,6.22
110,私立,一般大學,1012,大葉大學,04131021,企業管理學系,碩士班(日間),14,4,10,32.56
110,私立,一般大學,1012,大葉大學,04131024,國際企業管理學系,學士班(日間),8,4,4,9.09
110,私立,一般大學,1012,大葉大學,04131024,國際企業管理學系,碩士班(日間),2,1,1,12.50
110,私立,一般大學,1012,大葉大學,04142028,人力資源暨公共關係學系,學士班(日間),1,0,1,4.35
110,私立,一般大學,1012,大葉大學,04142028,人力資源暨公共關係學系,碩士班(日間),2,0,2,66.67
110,私立,一般大學,1012,大葉大學,04199029,管理學院博士班,博士班,8,3,5,14.29
110,私立,一般大學,1012,大葉大學,05121035,生物科技與產業博士學位學程,博士班,1,0,1,9.09
110,私立,一般大學,1012,大葉大學,05121080,生物醫學系,碩士班(日間),1,1,0,10.00
110,私立,一般大學,1012,大葉大學,06131036,資訊管理學系,學士班(日間),1,1,0,0.76
110,私立,一般大學,1012,大葉大學,06131036,資訊管理學系,碩士班(日間),1,1,0,9.09
110,私立,一般大學,1012,大葉大學,06131039,資訊工程學系,學士班(日間),2,2,0,1.41
110,私立,一般大學,1012,大葉大學,06131039,資訊工程學系,碩士班(日間),1,1,0,6.67
110,私立,一般大學,1012,大葉大學,07121054,環境工程學系,學士班(日間),1,0,1,1.15
110,私立,一般大學,1012,大葉大學,07121054,環境工程學系,博士班,3,3,0,12.50
110,私立,一般大學,1012,大葉大學,07141038,電機工程學系,學士班(日間),1,1,0,0.59
110,私立,一般大學,1012,大葉大學,07141038,電機工程學系,碩士班(日間),1,0,1,5.26
110,私立,一般大學,1012,大葉大學,07151046,機械與自動化工程學系,學士班(日間),1,1,0,0.38
110,私立,一般大學,1012,大葉大學,07151046,機械與自動化工程學系,博士班,1,1,0,33.33
110,私立,一般大學,1012,大葉大學,07211078,食品暨應用生物科技學系,碩士班(日間),1,0,1,3.70
110,私立,一般大學,1012,大葉大學,09161064,藥用植物與保健學系,學士班(日間),2,0,2,1.71
110,私立,一般大學,1012,大葉大學,09161064,藥用植物與保健學系,碩士班(日間),1,0,1,10.00
110,私立,一般大學,1012,大葉大學,10131067,餐旅管理學系,學士班(日間),13,13,0,6.95
110,私立,一般大學,1012,大葉大學,10142072,運動健康管理學系,學士班(日間),1,0,1,0.65
110,私立,一般大學,1012,大葉大學,10142072,運動健康管理學系,碩士班(日間),2,0,2,8.70
110,私立,一般大學,1012,大葉大學,10151069,觀光旅遊學系,學士班(日間),3,1,2,2.54
110,私立,一般大學,1012,大葉大學,10152070,休閒事業管理學系,學士班(日間),4,2,2,4.17
110,私立,一般大學,1012,大葉大學,10199074,烘焙暨飲料調製學士學位學程,學士班(日間),5,3,2,3.01
110,私立,一般大學,1012,大葉大學,10199075,婚禮企劃暨節慶管理學士學位學程,學士班(日間),2,1,1,4.44
110,私立,一般大學,1013,華梵大學,02112024,攝影與VR設計學系,學士班(日間),1,1,0,1.08
110,私立,一般大學,1013,華梵大學,02122023,智慧生活設計學系空間設計碩士班,碩士班(日間),1,1,0,20.00
110,私立,一般大學,1013,華梵大學,02131002,美術與文創學系,學士班(日間),1,0,1,0.51
110,私立,一般大學,1013,華梵大學,02131025,佛教藝術學系,學士班(日間),6,4,2,9.38
